Taille,Test,CPU,Mem,Action,Structure
15035000,79,9.19,622376,changeValue_first,arraylist
15035000,79,7.46,534316,changeValue_first,vector
26499000,79,12.33,958672,changeValue_middle,arraylist
26499000,79,11.97,892500,changeValue_middle,vector
21254000,79,11.20,852436,changeValue_last,arraylist
21254000,79,10.18,848200,changeValue_last,vector
17851000,79,9.74,667116,getValue_first,arraylist
17851000,79,8.74,633720,getValue_first,vector
5171000,79,2.85,251724,getValue_middle,arraylist
5171000,79,2.15,203504,getValue_middle,vector
23779000,79,11.54,849396,getValue_last,arraylist
23779000,79,11.31,890004,getValue_last,vector
25431000,80,11.64,847672,insert,arraylist
25431000,80,11.63,886808,insert,vector
10429000,80,4.94,376220,removeValue_first,arraylist
10429000,80,4.22,349128,removeValue_first,vector
10618000,80,4.93,379620,removeValue_middle,arraylist
10618000,80,6.60,481368,removeValue_middle,vector
14272000,80,8.37,612676,removeValue_last,arraylist
14272000,80,7.45,519212,removeValue_last,vector
7786000,80,3.80,304580,changeValue_first,arraylist
7786000,80,2.97,315280,changeValue_first,vector
32469000,80,19.97,1239260,changeValue_middle,arraylist
32469000,80,13.78,946336,changeValue_middle,vector
10658000,80,4.81,378620,changeValue_last,arraylist
10658000,80,5.95,460860,changeValue_last,vector
25261000,80,12.15,849856,getValue_first,arraylist
25261000,80,11.12,924092,getValue_first,vector
31295000,80,14.37,1079820,getValue_middle,arraylist
31295000,80,12.88,991628,getValue_middle,vector
26050000,80,12.88,946220,getValue_last,arraylist
26050000,80,11.96,892000,getValue_last,vector
13762000,81,6.09,445132,insert,arraylist
13762000,81,6.84,463944,insert,vector
13598000,81,6.14,444128,removeValue_first,arraylist
13598000,81,5.29,464252,removeValue_first,vector
32448000,81,15.69,1172308,removeValue_middle,arraylist
32448000,81,13.85,942136,removeValue_middle,vector
23664000,81,11.21,849372,removeValue_last,arraylist
23664000,81,11.70,892116,removeValue_last,vector
29958000,81,12.93,946708,changeValue_first,arraylist
29958000,81,11.71,907972,changeValue_first,vector
29223000,81,13.36,951080,changeValue_middle,arraylist
29223000,81,11.22,915764,changeValue_middle,vector
6332000,81,3.68,309788,changeValue_last,arraylist
6332000,81,2.34,264952,changeValue_last,vector
29508000,81,13.60,949624,getValue_first,arraylist
29508000,81,13.35,967060,getValue_first,vector
9099000,81,4.53,351516,getValue_middle,arraylist
9099000,81,3.11,315200,getValue_middle,vector
12212000,81,5.40,416276,getValue_last,arraylist
12212000,81,6.16,453656,getValue_last,vector
29309000,82,13.64,955468,insert,arraylist
29309000,82,11.85,908840,insert,vector
7052000,82,3.77,304576,removeValue_first,arraylist
7052000,82,2.65,275976,removeValue_first,vector
15265000,82,10.44,631860,removeValue_middle,arraylist
15265000,82,5.47,468136,removeValue_middle,vector
30657000,82,12.94,954024,removeValue_last,arraylist
30657000,82,12.61,981016,removeValue_last,vector
16439000,82,9.27,645376,changeValue_first,arraylist
16439000,82,8.77,613976,changeValue_first,vector
6432000,82,3.82,305616,changeValue_middle,arraylist
6432000,82,2.36,261968,changeValue_middle,vector
12696000,82,5.67,438816,changeValue_last,arraylist
12696000,82,6.47,454360,changeValue_last,vector
31229000,82,14.16,1072648,getValue_first,arraylist
31229000,82,13.89,985696,getValue_first,vector
6844000,82,3.77,309684,getValue_middle,arraylist
6844000,82,2.34,273128,getValue_middle,vector
26323000,82,12.94,957064,getValue_last,arraylist
26323000,82,12.10,889016,getValue_last,vector
21631000,83,11.13,854860,insert,arraylist
21631000,83,10.57,855620,insert,vector
30469000,83,13.96,955816,removeValue_first,arraylist
30469000,83,14.31,962576,removeValue_first,vector
8802000,83,4.58,353060,removeValue_middle,arraylist
8802000,83,3.22,314272,removeValue_middle,vector
25037000,83,11.78,848640,removeValue_last,arraylist
25037000,83,11.75,875316,removeValue_last,vector
26611000,83,13.46,948112,changeValue_first,arraylist
26611000,83,12.13,867168,changeValue_first,vector
5866000,83,2.85,261032,changeValue_middle,arraylist
5866000,83,2.24,257464,changeValue_middle,vector
29848000,83,13.21,952552,changeValue_last,arraylist
29848000,83,13.24,971148,changeValue_last,vector
24249000,83,9.60,902216,getValue_first,arraylist
24249000,83,11.72,887848,getValue_first,vector
30149000,83,13.71,954900,getValue_middle,arraylist
30149000,83,13.01,958968,getValue_middle,vector
8123000,83,3.76,308464,getValue_last,arraylist
8123000,83,2.91,312216,getValue_last,vector
26606000,84,12.72,958732,insert,arraylist
26606000,84,12.17,883564,insert,vector
30089000,84,14.03,952484,removeValue_first,arraylist
30089000,84,14.12,967132,removeValue_first,vector
32265000,84,15.70,1172236,removeValue_middle,arraylist
32265000,84,13.67,956944,removeValue_middle,vector
9746000,84,4.89,371320,removeValue_last,arraylist
9746000,84,3.84,353092,removeValue_last,vector
5071000,84,2.75,248180,changeValue_first,arraylist
5071000,84,2.10,205336,changeValue_first,vector
5395000,84,2.83,253004,changeValue_middle,arraylist
5395000,84,2.26,251952,changeValue_middle,vector
5728000,84,2.92,253652,changeValue_last,arraylist
5728000,84,2.29,258716,changeValue_last,vector
9964000,84,5.02,373904,getValue_first,arraylist
9964000,84,3.53,353048,getValue_first,vector
21948000,84,11.16,844856,getValue_middle,arraylist
21948000,84,10.25,863760,getValue_middle,vector
11949000,84,5.39,418628,getValue_last,arraylist
11949000,84,4.48,418104,getValue_last,vector
30730000,85,13.77,952808,insert,arraylist
30730000,85,12.23,908464,insert,vector
29675000,85,13.67,958304,removeValue_first,arraylist
29675000,85,13.88,964140,removeValue_first,vector
22872000,85,12.15,851424,removeValue_middle,arraylist
22872000,85,11.77,877300,removeValue_middle,vector
14187000,85,9.12,607556,removeValue_last,arraylist
14187000,85,5.34,460220,removeValue_last,vector
25036000,85,11.45,847712,changeValue_first,arraylist
25036000,85,11.47,887832,changeValue_first,vector
14926000,85,9.21,615952,changeValue_middle,arraylist
14926000,85,7.27,521664,changeValue_middle,vector
6090000,85,2.91,262304,changeValue_last,arraylist
6090000,85,2.31,259828,changeValue_last,vector
25455000,85,12.55,923740,getValue_first,arraylist
25455000,85,11.54,886844,getValue_first,vector
5943000,85,2.92,260676,getValue_middle,arraylist
5943000,85,2.25,261028,getValue_middle,vector
16776000,85,9.64,648344,getValue_last,arraylist
16776000,85,8.83,614724,getValue_last,vector
27792000,86,13.52,951996,insert,arraylist
27792000,86,13.39,940788,insert,vector
16210000,86,9.18,643168,removeValue_first,arraylist
16210000,86,5.86,484440,removeValue_first,vector
14471000,86,9.59,620908,removeValue_middle,arraylist
14471000,86,5.07,471220,removeValue_middle,vector
18326000,86,9.96,665280,removeValue_last,arraylist
18326000,86,9.11,636448,removeValue_last,vector
29593000,86,12.88,953236,changeValue_first,arraylist
29593000,86,10.94,919224,changeValue_first,vector
17780000,86,9.15,671992,changeValue_middle,arraylist
17780000,86,7.65,581104,changeValue_middle,vector
13411000,86,5.59,412644,changeValue_last,arraylist
13411000,86,6.61,457100,changeValue_last,vector
20760000,86,10.79,719992,getValue_first,arraylist
20760000,86,9.43,675312,getValue_first,vector
14179000,86,9.19,605756,getValue_middle,arraylist
14179000,86,6.21,465516,getValue_middle,vector
20565000,86,10.56,729656,getValue_last,arraylist
20565000,86,9.22,672516,getValue_last,vector
16594000,87,9.50,639040,insert,arraylist
16594000,87,9.36,610104,insert,vector
20300000,87,11.47,725472,removeValue_first,arraylist
20300000,87,9.24,708616,removeValue_first,vector
12498000,87,5.94,434600,removeValue_middle,arraylist
12498000,87,4.99,470256,removeValue_middle,vector
20877000,87,10.80,833324,removeValue_last,arraylist
20877000,87,9.58,678408,removeValue_last,vector
8055000,87,4.01,305556,changeValue_first,arraylist
8055000,87,3.12,312304,changeValue_first,vector
25684000,87,11.63,851616,changeValue_middle,arraylist
25684000,87,11.89,884892,changeValue_middle,vector
25049000,87,11.14,852728,changeValue_last,arraylist
25049000,87,11.50,896440,changeValue_last,vector
32097000,87,15.83,1169260,getValue_first,arraylist
32097000,87,13.85,953236,getValue_first,vector
5416000,87,2.71,247060,getValue_middle,arraylist
5416000,87,2.20,246384,getValue_middle,vector
23619000,87,11.60,850600,getValue_last,arraylist
23619000,87,11.29,883752,getValue_last,vector
18078000,88,9.54,671120,insert,arraylist
18078000,88,8.44,580916,insert,vector
28634000,88,13.92,951780,removeValue_first,arraylist
28634000,88,12.20,920600,removeValue_first,vector
29849000,88,13.37,946392,removeValue_middle,arraylist
29849000,88,11.80,926416,removeValue_middle,vector
30557000,88,13.70,955964,removeValue_last,arraylist
30557000,88,13.35,938376,removeValue_last,vector
7324000,88,3.57,309688,changeValue_first,arraylist
7324000,88,2.98,311912,changeValue_first,vector
29387000,88,13.00,961552,changeValue_middle,arraylist
29387000,88,13.53,944268,changeValue_middle,vector
6768000,88,3.72,312736,changeValue_last,arraylist
6768000,88,2.44,271244,changeValue_last,vector
24738000,88,12.02,841380,getValue_first,arraylist
24738000,88,11.61,876592,getValue_first,vector
14365000,88,9.49,606720,getValue_middle,arraylist
14365000,88,4.92,477300,getValue_middle,vector
21430000,88,11.22,850476,getValue_last,arraylist
21430000,88,10.31,854864,getValue_last,vector
28220000,89,13.55,945396,insert,arraylist
28220000,89,11.39,869376,insert,vector
25616000,89,11.67,856752,removeValue_first,arraylist
25616000,89,12.54,888200,removeValue_first,vector
24245000,89,11.81,849800,removeValue_middle,arraylist
24245000,89,11.97,885228,removeValue_middle,vector
23846000,89,11.57,849520,removeValue_last,arraylist
23846000,89,11.68,879168,removeValue_last,vector
10061000,89,4.63,367764,changeValue_first,arraylist
10061000,89,3.90,350308,changeValue_first,vector
14541000,89,8.88,615240,changeValue_middle,arraylist
14541000,89,5.13,470900,changeValue_middle,vector
16248000,89,9.50,642544,changeValue_last,arraylist
16248000,89,6.49,595316,changeValue_last,vector
30288000,89,13.86,947720,getValue_first,arraylist
30288000,89,13.53,939196,getValue_first,vector
8161000,89,3.96,312656,getValue_middle,arraylist
8161000,89,2.85,316308,getValue_middle,vector
10392000,89,4.67,363908,getValue_last,arraylist
10392000,89,3.85,352100,getValue_last,vector
21475000,90,11.09,854228,insert,arraylist
21475000,90,9.85,862732,insert,vector
25980000,90,13.49,951752,removeValue_first,arraylist
25980000,90,11.50,916580,removeValue_first,vector
16456000,90,9.57,656648,removeValue_middle,arraylist
16456000,90,7.70,557120,removeValue_middle,vector
27925000,90,13.36,954372,removeValue_last,arraylist
27925000,90,13.15,942004,removeValue_last,vector
32679000,90,15.69,1167160,changeValue_first,arraylist
32679000,90,13.83,949432,changeValue_first,vector
20937000,90,10.93,850024,changeValue_middle,arraylist
20937000,90,8.86,681204,changeValue_middle,vector
32007000,90,15.70,1170276,changeValue_last,arraylist
32007000,90,13.64,959444,changeValue_last,vector
32065000,90,15.35,1165652,getValue_first,arraylist
32065000,90,12.99,1004048,getValue_first,vector
22701000,90,11.62,851264,getValue_middle,arraylist
22701000,90,11.84,879868,getValue_middle,vector
19079000,90,9.78,684208,getValue_last,arraylist
19079000,90,8.64,651520,getValue_last,vector
6453000,91,3.79,306856,insert,arraylist
6453000,91,2.30,269752,insert,vector
32106000,91,15.75,1173212,removeValue_first,arraylist
32106000,91,14.41,966724,removeValue_first,vector
22765000,91,11.47,855276,removeValue_middle,arraylist
22765000,91,11.65,881276,removeValue_middle,vector
21571000,91,10.97,852996,removeValue_last,arraylist
21571000,91,9.55,874940,removeValue_last,vector
6001000,91,2.97,259212,changeValue_first,arraylist
6001000,91,2.19,257808,changeValue_first,vector
22113000,91,11.29,851120,changeValue_middle,arraylist
22113000,91,13.09,926144,changeValue_middle,vector
13971000,91,8.72,610988,changeValue_last,arraylist
13971000,91,5.34,464112,changeValue_last,vector
30691000,91,13.79,953924,getValue_first,arraylist
30691000,91,13.06,942440,getValue_first,vector
5807000,91,2.85,256360,getValue_middle,arraylist
5807000,91,2.15,254628,getValue_middle,vector
29418000,91,13.65,953756,getValue_last,arraylist
29418000,91,13.20,965740,getValue_last,vector
15445000,92,9.44,625332,insert,arraylist
15445000,92,5.47,473920,insert,vector
18149000,92,9.61,671188,removeValue_first,arraylist
18149000,92,9.48,639368,removeValue_first,vector
25877000,92,13.22,955060,removeValue_middle,arraylist
25877000,92,11.57,930184,removeValue_middle,vector
27908000,92,12.93,943596,removeValue_last,arraylist
27908000,92,12.13,887680,removeValue_last,vector
15810000,92,9.09,631312,changeValue_first,arraylist
15810000,92,7.22,552468,changeValue_first,vector
12856000,92,5.53,439016,changeValue_middle,arraylist
12856000,92,6.30,450636,changeValue_middle,vector
11260000,92,4.89,380736,changeValue_last,arraylist
11260000,92,6.18,451428,changeValue_last,vector
19827000,92,9.75,695320,getValue_first,arraylist
19827000,92,9.02,661864,getValue_first,vector
21327000,92,11.45,849472,getValue_middle,arraylist
21327000,92,9.28,874244,getValue_middle,vector
12948000,92,5.44,418700,getValue_last,arraylist
12948000,92,5.28,465296,getValue_last,vector
9366000,93,4.77,363524,insert,arraylist
9366000,93,3.33,318004,insert,vector
11113000,93,5.12,372636,removeValue_first,arraylist
11113000,93,6.75,453576,removeValue_first,vector
12161000,93,5.90,435892,removeValue_middle,arraylist
12161000,93,6.47,453924,removeValue_middle,vector
30836000,93,14.03,954612,removeValue_last,arraylist
30836000,93,14.29,940936,removeValue_last,vector
10178000,93,5.18,373760,changeValue_first,arraylist
10178000,93,3.96,349864,changeValue_first,vector
20718000,93,11.71,721704,changeValue_middle,arraylist
20718000,93,10.05,668860,changeValue_middle,vector
27204000,93,13.37,924480,changeValue_last,arraylist
27204000,93,12.41,924644,changeValue_last,vector
12911000,93,5.95,426592,getValue_first,arraylist
12911000,93,6.98,451084,getValue_first,vector
7042000,93,3.77,305932,getValue_middle,arraylist
7042000,93,2.86,306960,getValue_middle,vector
7841000,93,3.95,311632,getValue_last,arraylist
7841000,93,3.11,315436,getValue_last,vector
27376000,94,13.72,941072,insert,arraylist
27376000,94,12.42,894156,insert,vector
28053000,94,13.90,931480,removeValue_first,arraylist
28053000,94,12.06,909920,removeValue_first,vector
5836000,94,3.13,259388,removeValue_middle,arraylist
5836000,94,2.42,256304,removeValue_middle,vector
23609000,94,11.56,852132,removeValue_last,arraylist
23609000,94,11.37,888728,removeValue_last,vector
24857000,94,11.85,857436,changeValue_first,arraylist
24857000,94,11.10,906392,changeValue_first,vector
21630000,94,11.33,849620,changeValue_middle,arraylist
21630000,94,9.29,865696,changeValue_middle,vector
17073000,94,9.63,653292,changeValue_last,arraylist
17073000,94,8.73,616048,changeValue_last,vector
32690000,94,15.86,1166924,getValue_first,arraylist
32690000,94,14.14,931480,getValue_first,vector
14852000,94,9.32,618648,getValue_middle,arraylist
14852000,94,5.10,468760,getValue_middle,vector
27738000,94,13.71,951768,getValue_last,arraylist
27738000,94,13.05,938864,getValue_last,vector
15862000,95,9.65,632372,insert,arraylist
15862000,95,7.44,544852,insert,vector
30177000,95,14.26,954216,removeValue_first,arraylist
30177000,95,14.08,945264,removeValue_first,vector
7319000,95,3.70,310228,removeValue_middle,arraylist
7319000,95,3.07,310220,removeValue_middle,vector
12616000,95,5.85,434932,removeValue_last,arraylist
12616000,95,5.11,464800,removeValue_last,vector
30890000,95,14.15,950552,changeValue_first,arraylist
30890000,95,12.21,922120,changeValue_first,vector
24917000,95,11.86,846912,changeValue_middle,arraylist
24917000,95,11.53,891908,changeValue_middle,vector
14105000,95,9.25,611964,changeValue_last,arraylist
14105000,95,5.22,466160,changeValue_last,vector
21161000,95,11.91,848692,getValue_first,arraylist
21161000,95,10.96,847276,getValue_first,vector
10470000,95,4.99,378480,getValue_middle,arraylist
10470000,95,3.85,351120,getValue_middle,vector
9946000,95,4.99,375120,getValue_last,arraylist
9946000,95,3.64,357344,getValue_last,vector
